date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:32:19	20463/20463	---M--	200	added ('OK')	text/css	etag:%224fef-587d36d1cb380%22	https://w3crm.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
10:32:21	17196/17196	---M--	200	added ('OK')	image/png	etag:%22432c-5c424a5052d80%22	https://w3crm.dexignzone.com/xhtml/images/profile/profile.png	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/profile/profile.png	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
10:32:22	35697/35697	---M--	200	added ('OK')	image/jpeg	etag:%228b71-5c424a5052d80%22	https://w3crm.dexignzone.com/xhtml/images/profile/1.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/profile/1.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
10:32:24	32684/32684	---M--	200	added ('OK')	image/jpeg	etag:%227fac-5c424a4e6a900%22	https://w3crm.dexignzone.com/xhtml/images/profile/3.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/profile/3.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
10:32:24	54259/54259	---M--	200	added ('OK')	image/jpeg	etag:%22d3f3-5c424a4e6a900%22	https://w3crm.dexignzone.com/xhtml/images/profile/2.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/profile/2.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
10:32:25	5675/5675	---M--	200	added ('OK')	image/jpeg	etag:%22162b-5c424a4e6a900%22	https://w3crm.dexignzone.com/xhtml/images/profile/5.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/profile/5.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
10:32:25	5918/5918	---M--	200	added ('OK')	image/jpeg	etag:%22171e-5c424a4e6a900%22	https://w3crm.dexignzone.com/xhtml/images/profile/6.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/profile/6.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
10:32:26	7028/7028	---M--	200	added ('OK')	image/jpeg	etag:%221b74-5c424a5052d80%22	https://w3crm.dexignzone.com/xhtml/images/profile/7.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/profile/7.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
10:32:26	55321/55321	---M--	200	added ('OK')	image/jpeg	etag:%22d819-5c424a4e6a900%22	https://w3crm.dexignzone.com/xhtml/images/profile/4.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/profile/4.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
10:32:31	65071/65071	---M--	200	added ('OK')	image/jpeg	etag:%22fe2f-5c424a5052d80%22	https://w3crm.dexignzone.com/xhtml/images/profile/9.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/profile/9.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
10:32:31	92956/92956	---M--	200	added ('OK')	image/jpeg	etag:%2216b1c-5c424a5052d80%22	https://w3crm.dexignzone.com/xhtml/images/profile/8.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/profile/8.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
10:32:31	333909/333909	---M--	200	added ('OK')	image/jpeg	etag:%2251855-5f4f7ab901800%22	https://w3crm.dexignzone.com/xhtml/images/background/bg6.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/background/bg6.jpg	(from https://w3crm.dexignzone.com/xhtml/page-login.html)
10:32:32	2942/2942	---M--	200	added ('OK')	application/x-javascript	etag:%22b7e-532614ba6ea80%22	https://w3crm.dexignzone.com/xhtml/vendor/jquery-nice-select/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/jquery-nice-select/js/jquery.nice-select.min.js	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
10:32:33	49799/49799	---M--	200	added ('OK')	application/x-javascript	etag:%22c287-582371fb01980%22	https://w3crm.dexignzone.com/xhtml/vendor/lightgallery/js/lightgallery-all.min.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/lightgallery/js/lightgallery-all.min.js	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
10:32:34	12984/12984	---M--	200	added ('OK')	text/css	etag:%2232b8-5ed05b80c8180%22	https://w3crm.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.css	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.css	(from https://w3crm.dexignzone.com/xhtml/email-inbox.html)
10:32:34	3141/3141	---M--	200	added ('OK')	text/css	etag:%22c45-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/clockpicker/css/bootstrap-clockpicker.min.css	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/clockpicker/css/bootstrap-clockpicker.min.css	(from https://w3crm.dexignzone.com/xhtml/core-hr.html)
10:32:36	11157/11157	---M--	200	added ('OK')	application/x-javascript	etag:%222b95-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/clockpicker/js/bootstrap-clockpicker.min.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/clockpicker/js/bootstrap-clockpicker.min.js	(from https://w3crm.dexignzone.com/xhtml/core-hr.html)
10:32:36	594/594	---M--	200	added ('OK')	application/x-javascript	etag:%22252-5e085810df100%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/clock-picker-init.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/js/plugins-init/clock-picker-init.js	(from https://w3crm.dexignzone.com/xhtml/core-hr.html)
10:32:37	1701/1701	---M--	200	added ('OK')	application/x-javascript	etag:%226a5-5f4b809f89880%22	https://w3crm.dexignzone.com/xhtml/js/dashboard/core-hr.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/js/dashboard/core-hr.js	(from https://w3crm.dexignzone.com/xhtml/core-hr.html)
10:32:37	238/238	---M--	302	error ('Found')	text/html	date:Sat,%2011%20Mar%202023%2009:32:35%20GMT	https://w3crm.dexignzone.com/xhtml/images/no-img-avatar.png	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/no-img-avatar.png	(from https://w3crm.dexignzone.com/xhtml/finance.html)
10:32:38	555114/555114	---M--	200	added ('OK')	image/jpeg	etag:%228786a-5ed821bf31480%22	https://w3crm.dexignzone.com/xhtml/images/profile/12.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/profile/12.jpg	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
10:32:39	24939/24939	---M--	200	added ('OK')	text/css	etag:%22616b-5b8fd529fe300%22	https://w3crm.dexignzone.com/xhtml/vendor/fullcalendar/css/main.min.css	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/fullcalendar/css/main.min.css	(from https://w3crm.dexignzone.com/xhtml/app-calender.html)
10:32:40	80247/80247	---M--	200	added ('OK')	image/jpeg	etag:%2213977-5e9de2e847f00%22	https://w3crm.dexignzone.com/xhtml/images/profile/pic1.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/profile/pic1.jpg	(from https://w3crm.dexignzone.com/xhtml/edit-profile.html)
10:32:41	2981/2981	---M--	200	added ('OK')	application/x-javascript	etag:%22ba5-5e08572de5980%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/fullcalendar-init.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/js/plugins-init/fullcalendar-init.js	(from https://w3crm.dexignzone.com/xhtml/app-calender.html)
10:32:42	18273/18273	---M--	200	added ('OK')	image/jpeg	etag:%224761-5c42494cec980%22	https://w3crm.dexignzone.com/xhtml/images/product/1.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/product/1.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-grid.html)
10:32:42	53324/53324	---M--	200	added ('OK')	application/x-javascript	etag:%22d04c-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/moment/moment.min.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/moment/moment.min.js	(from https://w3crm.dexignzone.com/xhtml/app-calender.html)
10:32:42	134746/134746	---M--	200	added ('OK')	application/x-javascript	etag:%2220e5a-5c86592945500%22	https://w3crm.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.js	(from https://w3crm.dexignzone.com/xhtml/email-inbox.html)
10:32:42	16353/16353	---M--	200	added ('OK')	image/jpeg	etag:%223fe1-5c42494cec980%22	https://w3crm.dexignzone.com/xhtml/images/product/2.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/product/2.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-grid.html)
10:32:43	14867/14867	---M--	200	added ('OK')	image/jpeg	etag:%223a13-5c42494cec980%22	https://w3crm.dexignzone.com/xhtml/images/product/4.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/product/4.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-grid.html)
10:32:43	15418/15418	---M--	200	added ('OK')	image/jpeg	etag:%223c3a-5c42494cec980%22	https://w3crm.dexignzone.com/xhtml/images/product/3.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/product/3.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-grid.html)
10:32:47	15436/15436	---M--	200	added ('OK')	image/jpeg	etag:%223c4c-5c42494cec980%22	https://w3crm.dexignzone.com/xhtml/images/product/6.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/product/6.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-grid.html)
10:32:47	16659/16659	---M--	200	added ('OK')	image/jpeg	etag:%224113-5c42494cec980%22	https://w3crm.dexignzone.com/xhtml/images/product/5.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/product/5.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-grid.html)
10:32:49	1387/1387	---M--	200	added ('OK')	text/css	etag:%2256b-5a1e578556b80%22	https://w3crm.dexignzone.com/xhtml/vendor/star-rating/star-rating-svg.css	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/star-rating/star-rating-svg.css	(from https://w3crm.dexignzone.com/xhtml/ecom-product-list.html)
10:32:49	16583/16583	---M--	200	added ('OK')	image/jpeg	etag:%2240c7-5c42494cec980%22	https://w3crm.dexignzone.com/xhtml/images/product/7.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/product/7.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-grid.html)
10:32:49	1503/1503	---M--	200	added ('OK')	application/x-javascript	etag:%225df-5a1e57c818900%22	https://w3crm.dexignzone.com/xhtml/vendor/star-rating/jquery.star-rating-svg.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/star-rating/jquery.star-rating-svg.js	(from https://w3crm.dexignzone.com/xhtml/ecom-product-list.html)
10:32:49	11547/11547	---M--	200	added ('OK')	image/jpeg	etag:%222d1b-5c424a9314b00%22	https://w3crm.dexignzone.com/xhtml/images/tab/2.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/tab/2.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-detail.html)
10:32:50	16983/16983	---M--	200	added ('OK')	image/jpeg	etag:%224257-5c424a9314b00%22	https://w3crm.dexignzone.com/xhtml/images/tab/3.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/tab/3.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-detail.html)
10:32:50	8938/8938	---M--	200	added ('OK')	image/jpeg	etag:%2222ea-5c424a9314b00%22	https://w3crm.dexignzone.com/xhtml/images/tab/4.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/tab/4.jpg	(from https://w3crm.dexignzone.com/xhtml/ecom-product-detail.html)
10:32:52	482/482	---M--	200	added ('OK')	image/png	etag:%221e2-5c424653e4600%22	https://w3crm.dexignzone.com/xhtml/images/avatar/5.png	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/avatar/5.png	(from https://w3crm.dexignzone.com/xhtml/ecom-customers.html)
10:32:52	2331/2331	---M--	200	added ('OK')	image/png	etag:%2291b-5c424653e4600%22	https://w3crm.dexignzone.com/xhtml/images/avatar/1.png	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/avatar/1.png	(from https://w3crm.dexignzone.com/xhtml/ecom-customers.html)
10:32:53	47030/47030	---M--	200	added ('OK')	image/png	etag:%22b7b6-5f4e5cdbda800%22	https://w3crm.dexignzone.com/xhtml/images/qr.png	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/qr.png	(from https://w3crm.dexignzone.com/xhtml/ecom-invoice.html)
10:32:54	249530/249530	---M--	200	added ('OK')	application/x-javascript	etag:%223ceba-5b8fd52be6780%22	https://w3crm.dexignzone.com/xhtml/vendor/fullcalendar/js/main.min.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/fullcalendar/js/main.min.js	(from https://w3crm.dexignzone.com/xhtml/app-calender.html)
10:32:55	24629/24629	---M--	200	added ('OK')	application/x-javascript	etag:%226035-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/flot/jquery.flot.pie.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/flot/jquery.flot.pie.js	(from https://w3crm.dexignzone.com/xhtml/chart-flot.html)
10:32:55	3373/3373	---M--	200	added ('OK')	application/x-javascript	etag:%22d2d-5baa45fc98b00%22	https://w3crm.dexignzone.com/xhtml/vendor/flot/jquery.flot.resize.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/flot/jquery.flot.resize.js	(from https://w3crm.dexignzone.com/xhtml/chart-flot.html)
10:32:56	1756/1756	---M--	200	added ('OK')	application/x-javascript	etag:%226dc-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/flot-spline/jquery.flot.spline.min.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/flot-spline/jquery.flot.spline.min.js	(from https://w3crm.dexignzone.com/xhtml/chart-flot.html)
10:32:56	12642/12642	---M--	200	added ('OK')	application/x-javascript	etag:%223162-5f520cff12800%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/flot-init.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/js/plugins-init/flot-init.js	(from https://w3crm.dexignzone.com/xhtml/chart-flot.html)
10:32:57	126139/126139	---M--	200	added ('OK')	application/x-javascript	etag:%221ecbb-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/flot/jquery.flot.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/flot/jquery.flot.js	(from https://w3crm.dexignzone.com/xhtml/chart-flot.html)
10:32:57	35658/35658	---M--	200	added ('OK')	application/x-javascript	etag:%228b4a-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/morris/morris.min.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/morris/morris.min.js	(from https://w3crm.dexignzone.com/xhtml/chart-morris.html)
10:32:58	8271/8271	---M--	200	added ('OK')	application/x-javascript	etag:%22204f-5f4d12e332800%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/morris-init.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/js/plugins-init/morris-init.js	(from https://w3crm.dexignzone.com/xhtml/chart-morris.html)
10:32:58	22508/22508	---M--	200	added ('OK')	application/x-javascript	etag:%2257ec-5f4d13baba480%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/chartjs-init.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/js/plugins-init/chartjs-init.js	(from https://w3crm.dexignzone.com/xhtml/chart-chartjs.html)
10:32:58	11508/11508	---M--	200	added ('OK')	text/css	etag:%222cf4-58dd9fd247d80%22	https://w3crm.dexignzone.com/xhtml/vendor/chartist/css/chartist.min.css	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/chartist/css/chartist.min.css	(from https://w3crm.dexignzone.com/xhtml/chart-chartist.html)
10:32:59	93168/93168	---M--	200	added ('OK')	application/x-javascript	etag:%2216bf0-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/raphael/raphael.min.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/raphael/raphael.min.js	(from https://w3crm.dexignzone.com/xhtml/chart-morris.html)
10:32:59	2984/2984	---M--	200	added ('OK')	application/x-javascript	etag:%22ba8-5df8055cf2500%22	https://w3crm.dexignzone.com/xhtml/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	(from https://w3crm.dexignzone.com/xhtml/chart-chartist.html)
10:32:59	40183/40183	---M--	200	added ('OK')	application/x-javascript	etag:%229cf7-5df8054f98580%22	https://w3crm.dexignzone.com/xhtml/vendor/chartist/js/chartist.min.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/chartist/js/chartist.min.js	(from https://w3crm.dexignzone.com/xhtml/chart-chartist.html)
10:32:59	23328/23328	---M--	200	added ('OK')	application/x-javascript	etag:%225b20-5e3aa8ae8a080%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/chartist-init.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/js/plugins-init/chartist-init.js	(from https://w3crm.dexignzone.com/xhtml/chart-chartist.html)
10:33:00	6734/6734	---M--	200	added ('OK')	application/x-javascript	etag:%221a4e-5f4d13baba480%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/sparkline-init.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/js/plugins-init/sparkline-init.js	(from https://w3crm.dexignzone.com/xhtml/chart-sparkline.html)
10:33:00	10642/10642	---M--	200	added ('OK')	application/x-javascript	etag:%222992-5a9d85d5d9f00%22	https://w3crm.dexignzone.com/xhtml/vendor/svganimation/vivus.min.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/svganimation/vivus.min.js	(from https://w3crm.dexignzone.com/xhtml/chart-sparkline.html)
10:33:00	670/670	---M--	200	added ('OK')	application/x-javascript	etag:%2229e-5a9fc0a58d580%22	https://w3crm.dexignzone.com/xhtml/vendor/svganimation/svg.animation.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/svganimation/svg.animation.js	(from https://w3crm.dexignzone.com/xhtml/chart-sparkline.html)
10:33:00	62675/62675	---M--	200	added ('OK')	application/x-javascript	etag:%22f4d3-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/jquery-sparkline/jquery.sparkline.min.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/jquery-sparkline/jquery.sparkline.min.js	(from https://w3crm.dexignzone.com/xhtml/chart-sparkline.html)
10:33:00	3722/3722	---M--	200	added ('OK')	application/x-javascript	etag:%22e8a-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/peity/jquery.peity.min.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/peity/jquery.peity.min.js	(from https://w3crm.dexignzone.com/xhtml/chart-peity.html)
10:33:01	5487/5487	---M--	200	added ('OK')	application/x-javascript	etag:%22156f-5f4d13a1eea00%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/piety-init.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/js/plugins-init/piety-init.js	(from https://w3crm.dexignzone.com/xhtml/chart-peity.html)
10:33:02	526739/526739	---M--	200	added ('OK')	application/x-javascript	etag:%2280993-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/highlightjs/highlight.pack.min.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/highlightjs/highlight.pack.min.js	(from https://w3crm.dexignzone.com/xhtml/ecom-customers.html)
10:33:02	55764/55764	---M--	200	added ('OK')	application/x-javascript	etag:%22d9d4-5e2c192fa5c80%22	https://w3crm.dexignzone.com/xhtml/js/highlight.min.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/js/highlight.min.js	(from https://w3crm.dexignzone.com/xhtml/ui-accordion.html)
10:33:03	37834/37834	---M--	200	added ('OK')	image/png	etag:%2293ca-5c4246f41c000%22	https://w3crm.dexignzone.com/xhtml/images/card/1.png	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/card/1.png	(from https://w3crm.dexignzone.com/xhtml/ui-card.html)
10:33:03	31214/31214	---M--	200	added ('OK')	image/png	etag:%2279ee-5c4246f41c000%22	https://w3crm.dexignzone.com/xhtml/images/card/2.png	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/card/2.png	(from https://w3crm.dexignzone.com/xhtml/ui-card.html)
10:33:05	33577/33577	---M--	200	added ('OK')	image/png	etag:%228329-5c4246f41c000%22	https://w3crm.dexignzone.com/xhtml/images/card/3.png	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/card/3.png	(from https://w3crm.dexignzone.com/xhtml/ui-card.html)
10:33:05	39681/39681	---M--	200	added ('OK')	image/jpeg	etag:%229b01-5ec53833ff200%22	https://w3crm.dexignzone.com/xhtml/images/big/img1.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/big/img1.jpg	(from https://w3crm.dexignzone.com/xhtml/ui-carousel.html)
10:33:06	57009/57009	---M--	200	added ('OK')	image/jpeg	etag:%22deb1-5ec53839b7f80%22	https://w3crm.dexignzone.com/xhtml/images/big/img2.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/big/img2.jpg	(from https://w3crm.dexignzone.com/xhtml/ui-carousel.html)
10:33:07	33056/33056	---M--	200	added ('OK')	image/jpeg	etag:%228120-5ec5384159180%22	https://w3crm.dexignzone.com/xhtml/images/big/img4.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/big/img4.jpg	(from https://w3crm.dexignzone.com/xhtml/ui-carousel.html)
10:33:07	59131/59131	---M--	200	added ('OK')	image/jpeg	etag:%22e6fb-5ec5383d88880%22	https://w3crm.dexignzone.com/xhtml/images/big/img3.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/big/img3.jpg	(from https://w3crm.dexignzone.com/xhtml/ui-carousel.html)
10:33:07	33755/33755	---M--	200	added ('OK')	image/jpeg	etag:%2283db-5ec5384529a80%22	https://w3crm.dexignzone.com/xhtml/images/big/img5.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/big/img5.jpg	(from https://w3crm.dexignzone.com/xhtml/ui-carousel.html)
10:33:08	30720/30720	---M--	200	added ('OK')	image/jpeg	etag:%227800-5ec53848fa380%22	https://w3crm.dexignzone.com/xhtml/images/big/img6.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/big/img6.jpg	(from https://w3crm.dexignzone.com/xhtml/ui-carousel.html)
10:33:08	15181/15181	---M--	200	added ('OK')	text/css	etag:%223b4d-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/select2/css/select2.min.css	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/select2/css/select2.min.css	(from https://w3crm.dexignzone.com/xhtml/uc-select2.html)
10:33:09	10525/10525	---M--	200	added ('OK')	application/x-javascript	etag:%22291d-58dd9fd247d80%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/select2-init.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/js/plugins-init/select2-init.js	(from https://w3crm.dexignzone.com/xhtml/uc-select2.html)
10:33:09	1675/1675	---M--	200	added ('OK')	text/css	etag:%2268b-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/nestable2/css/jquery.nestable.min.css	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/nestable2/css/jquery.nestable.min.css	(from https://w3crm.dexignzone.com/xhtml/uc-nestable.html)
10:33:09	44921/44921	---M--	200	added ('OK')	image/jpeg	etag:%22af79-5ec5384ccac80%22	https://w3crm.dexignzone.com/xhtml/images/big/img7.jpg	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/images/big/img7.jpg	(from https://w3crm.dexignzone.com/xhtml/ui-carousel.html)
10:33:10	16117/16117	---M--	200	added ('OK')	application/x-javascript	etag:%223ef5-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/nestable2/js/jquery.nestable.min.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/nestable2/js/jquery.nestable.min.js	(from https://w3crm.dexignzone.com/xhtml/uc-nestable.html)
10:33:10	76272/76272	---M--	200	added ('OK')	application/x-javascript	etag:%22129f0-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/select2/js/select2.full.min.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/select2/js/select2.full.min.js	(from https://w3crm.dexignzone.com/xhtml/uc-select2.html)
10:33:10	907/907	---M--	200	added ('OK')	application/x-javascript	etag:%2238b-58dd9fd247d80%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/nestable-init.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/js/plugins-init/nestable-init.js	(from https://w3crm.dexignzone.com/xhtml/uc-nestable.html)
10:33:10	3852/3852	---M--	200	added ('OK')	text/css	etag:%22f0c-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.css	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.css	(from https://w3crm.dexignzone.com/xhtml/uc-noui-slider.html)
10:33:11	9142/9142	---M--	200	added ('OK')	application/x-javascript	etag:%2223b6-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/wnumb/wNumb.js	C:/My%20Web%20Sites/dashboard/w3crm.dexignzone.com/xhtml/vendor/wnumb/wNumb.js	(from https://w3crm.dexignzone.com/xhtml/uc-noui-slider.html)
